,Unnamed: 0,SubFolder Path,AB1 File,AVG Qual Values,AVG LOR,Sequencer
364,364,O:\Quintara_data\2024-05-03_050224G_CH\050224_ashley-segura-roman#932186,Prk5-r1as83D_1_FLAG_FWD__2024-05-03_A02.ab1,44.082795698924734,929,CH
365,365,O:\Quintara_data\2024-05-03_050224G_CH\050224_ashley-segura-roman#932186,Prk5-r1as83D_2_FLAG_FWD__2024-05-03_B02.ab1,18.46978021978022,363,CH
366,366,O:\Quintara_data\2024-05-03_050224G_CH\050224_ashley-segura-roman#932186,Prk5-r1as83E_1_FLAG_FWD__2024-05-03_C02.ab1,47.94954591321897,990,CH
367,367,O:\Quintara_data\2024-05-03_050224G_CH\050224_ashley-segura-roman#932186,Prk5-r1as83E_2_FLAG_FWD__2024-05-03_D02.ab1,48.117290192113245,988,CH
368,368,O:\Quintara_data\2024-05-03_050224G_CH\050224_danielle.baker#932124,#6_T7_2024-05-03_B06.ab1,13.656565656565656,988,CH
369,369,O:\Quintara_data\2024-05-03_050224G_CH\050224_danielle.baker#932124,#9_T7_2024-05-03_C06.ab1,25.84203480589023,746,CH
370,370,O:\Quintara_data\2024-05-03_050224G_CH\050224_danielle.baker#932124,IL-52-#1_T7_2024-05-03_A06.ab1,7.663793103448276,115,CH
371,371,O:\Quintara_data\2024-05-03_050224G_CH\050224_jackson.rose#932219,f1-f_EF-1a-For_2024-05-03_E01.ab1,6.267241379310345,115,CH
372,372,O:\Quintara_data\2024-05-03_050224G_CH\050224_jackson.rose#932219,f1-r_MSCV-Rev_2024-05-03_F01.ab1,5.387931034482759,115,CH
373,373,O:\Quintara_data\2024-05-03_050224G_CH\050224_jackson.rose#932219,f2-f_EF-1a-For_2024-05-03_G01.ab1,7.017241379310345,115,CH
374,374,O:\Quintara_data\2024-05-03_050224G_CH\050224_jackson.rose#932219,f2-r_MSCV-Rev_2024-05-03_H01.ab1,6.215517241379311,115,CH
375,375,O:\Quintara_data\2024-05-03_050224G_CH\050224_jackson.rose#932219,n1-f_EF-1a-For_2024-05-03_A01.ab1,9.68103448275862,115,CH
376,376,O:\Quintara_data\2024-05-03_050224G_CH\050224_jackson.rose#932219,n1-r_MSCV-Rev_2024-05-03_B01.ab1,12.707006369426752,156,CH
377,377,O:\Quintara_data\2024-05-03_050224G_CH\050224_jackson.rose#932219,n2-f_EF-1a-For_2024-05-03_C01.ab1,8.78343949044586,156,CH
378,378,O:\Quintara_data\2024-05-03_050224G_CH\050224_jackson.rose#932219,n2-r_MSCV-Rev_2024-05-03_D01.ab1,8.554140127388536,156,CH
379,379,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,10LEX1_PEX1F_2024-05-03_E03.ab1,10.583892617449663,156,CH
380,380,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,10UEX1_PEX1F_2024-05-03_D04.ab1,13.60846560846561,37,CH
381,381,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,14LEX1_PEX1F_2024-05-03_D03.ab1,9.576,37,CH
382,382,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,14UEX1_PEX1F_2024-05-03_C04.ab1,13.439344262295082,37,CH
383,383,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,2L-EX1_PEX1F_2024-05-03_A03.ab1,10.962686567164178,133,CH
384,384,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,2U-EX1_PEX1F_2024-05-03_H03.ab1,27.102941176470587,339,CH
385,385,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,54LEX1_PEX1F_2024-05-03_C03.ab1,10.97872340425532,339,CH
386,386,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,54UEX1_PEX1F_2024-05-03_B04.ab1,8.916666666666666,339,CH
387,387,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,57LEX1_PEX1F_2024-05-03_F03.ab1,15.8375,239,CH
388,388,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,57UEX1_PEX1F_2024-05-03_E04.ab1,8.147286821705427,239,CH
389,389,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,7L-EX1_PEX1F_2024-05-03_B03.ab1,27.58723404255319,234,CH
390,390,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,7U-EX1_PEX1F_2024-05-03_A04.ab1,13.94468085106383,234,CH
391,391,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,CLEX1_PEX1F_2024-05-03_G03.ab1,17.996913580246915,323,CH
392,392,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,CUEX1_PEX1F_2024-05-03_F04.ab1,20.13063063063063,443,CH
393,393,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,EX2501_PEX2F_2024-05-03_G04.ab1,30.9682119205298,754,CH
394,394,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,EX2CONTROL_PEX2F_2024-05-03_H04.ab1,32.143046357615894,754,CH
395,395,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,EX4505_PEX4F_2024-05-03_A05.ab1,38.005827505827504,857,CH
396,396,O:\Quintara_data\2024-05-03_050224G_CH\050224_liulab5433#932118,EX4CONTROL_PEX4F_2024-05-03_B05.ab1,35.149732620320854,747,CH
397,397,O:\Quintara_data\2024-05-03_050224G_CH\050224_shenlabcolorado#932053,IL18R-BINDER-RF3-MUT-1_SUMER-FOR__2024-05-03_C05.ab1,47.5286432160804,994,CH
398,398,O:\Quintara_data\2024-05-03_050224G_CH\050224_shenlabcolorado#932053,IL18R-BINDER-RF3-MUT-2_SUMER-FOR__2024-05-03_D05.ab1,23.01575931232092,697,CH
399,399,O:\Quintara_data\2024-05-03_050224G_CH\050224_shenlabcolorado#932053,IL18R-BINDER-RF3-MUT-3_SUMER-FOR__2024-05-03_E05.ab1,50.23196448390677,900,CH
400,400,O:\Quintara_data\2024-05-03_050224G_CH\050224_shenlabcolorado#932053,IL18R-BINDER-RF3-MUT-4_SUMER-FOR__2024-05-03_F05.ab1,26.281214848143986,888,CH
401,401,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c7JS-1_M13Rev_2024-05-03_G09.ab1,53.16216216216216,221,JN
402,402,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c7JS-2_M13Rev_2024-05-03_H09.ab1,52.330357142857146,223,JN
403,403,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c7JS-3_M13Rev_2024-05-03_A10.ab1,52.29596412556054,222,JN
404,404,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c7JS-4_M13Rev_2024-05-03_B10.ab1,34.406392694063925,218,JN
405,405,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c7JS-5_M13Rev_2024-05-03_C10.ab1,54.25806451612903,278,JN
406,406,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c7JS-6_M13Rev_2024-05-03_D10.ab1,53.342465753424655,218,JN
407,407,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c7JS-7_M13Rev_2024-05-03_E10.ab1,53.52488687782805,220,JN
408,408,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c8FJS.9-1_M13Rev_2024-05-03_A08.ab1,55.27878787878788,329,JN
409,409,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c8FJS.9-2_M13Rev_2024-05-03_B08.ab1,54.87234042553192,328,JN
410,410,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c8FJS.9-3_M13Rev_2024-05-03_C08.ab1,55.96646341463415,327,JN
411,411,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c8FJS.9-4_M13Rev_2024-05-03_D08.ab1,54.81681681681682,332,JN
412,412,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c8FJS.9-5_M13Rev_2024-05-03_E08.ab1,52.91964285714285,335,JN
413,413,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c8FJS.9-6_M13Rev_2024-05-03_F08.ab1,54.66167664670659,333,JN
414,414,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c8FJS.9-7_M13Rev_2024-05-03_G08.ab1,53.67869222096956,886,JN
415,415,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c8JS.4-1_M13Rev_2024-05-03_H08.ab1,54.38515901060071,282,JN
416,416,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c8JS.4-2_M13Rev_2024-05-03_A09.ab1,54.75971731448763,282,JN
417,417,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c8JS.4-3_M13Rev_2024-05-03_B09.ab1,51.76873661670236,466,JN
418,418,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c8JS.4-4_M13Rev_2024-05-03_C09.ab1,53.69824561403509,284,JN
419,419,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c8JS.4-5_M13Rev_2024-05-03_D09.ab1,53.80141843971632,281,JN
420,420,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c8JS.4-6_M13Rev_2024-05-03_E09.ab1,53.42307692307692,285,JN
421,421,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.c8JS.4-7_M13Rev_2024-05-03_F09.ab1,46.54076367389061,968,JN
422,422,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.EVJS-1_M13Rev_2024-05-03_F10.ab1,21.977386934673365,397,JN
423,423,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.EVJS-2_M13Rev_2024-05-03_G10.ab1,48.290780141843975,140,JN
424,424,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.EVJS-3_M13Rev_2024-05-03_H10.ab1,56.39906103286385,425,JN
425,425,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.EVJS-4_M13Rev_2024-05-03_A11.ab1,46.16528925619835,362,JN
426,426,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.EVJS-5_M13Rev_2024-05-03_B11.ab1,56.40654205607477,427,JN
427,427,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.EVJS-6_M13Rev_2024-05-03_C11.ab1,56.59484777517565,426,JN
428,428,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932131,Ctrl.IVT.EVJS-7_M13Rev_2024-05-03_D11.ab1,56.14051522248244,426,JN
429,429,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,293.IVT.EVJS-10_M13Rev_2024-05-03_B06.ab1,46.74089068825911,246,JN
430,430,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,293.IVT.EVJS-1_M13Rev_2024-05-03_A05.ab1,36.1864406779661,235,JN
431,431,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,293.IVT.EVJS-2_M13Rev_2024-05-03_B05.ab1,52.66976744186047,214,JN
432,432,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,293.IVT.EVJS-3_M13Rev_2024-05-03_C05.ab1,48.88102893890675,310,JN
433,433,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,293.IVT.EVJS-4_M13Rev_2024-05-03_D05.ab1,53.44186046511628,214,JN
434,434,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,293.IVT.EVJS-5_M13Rev_2024-05-03_E05.ab1,43.47129909365559,330,JN
435,435,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,293.IVT.EVJS-6_M13Rev_2024-05-03_F05.ab1,32.16,349,JN
436,436,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,293.IVT.EVJS-7_M13Rev_2024-05-03_G05.ab1,40.29220779220779,307,JN
437,437,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,293.IVT.EVJS-8_M13Rev_2024-05-03_H05.ab1,54.358885017421606,286,JN
438,438,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,293.IVT.EVJS-9_M13Rev_2024-05-03_A06.ab1,55.69207317073171,327,JN
439,439,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,DKO.IVT.EVJS-10_M13Rev_2024-05-03_D07.ab1,25.65051903114187,288,JN
440,440,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,DKO.IVT.EVJS-1_M13Rev_2024-05-03_C06.ab1,52.598130841121495,213,JN
441,441,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,DKO.IVT.EVJS-2_M13Rev_2024-05-03_D06.ab1,55.77577319587629,387,JN
442,442,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,DKO.IVT.EVJS-3_M13Rev_2024-05-03_E06.ab1,50.397923875432525,288,JN
443,443,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,DKO.IVT.EVJS-4_M13Rev_2024-05-03_F06.ab1,55.57012195121951,327,JN
444,444,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,DKO.IVT.EVJS-5_M13Rev_2024-05-03_G06.ab1,54.88212927756654,262,JN
445,445,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,DKO.IVT.EVJS-6_M13Rev_2024-05-03_H06.ab1,13.832699619771864,262,JN
446,446,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,DKO.IVT.EVJS-7_M13Rev_2024-05-03_A07.ab1,53.76602564102564,311,JN
447,447,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,DKO.IVT.EVJS-8_M13Rev_2024-05-03_B07.ab1,32.60687022900763,261,JN
448,448,O:\Quintara_data\2024-05-03_050224I_JN\050224_qmcao#932134,DKO.IVT.EVJS-9_M13Rev_2024-05-03_C07.ab1,54.86111111111112,287,JN
449,449,O:\Quintara_data\2024-05-03_050224I_JN\050224_shreya12#932225,HA_QB0107_2024-05-03_G04.ab1,51.29601722282024,928,JN
450,450,O:\Quintara_data\2024-05-03_050224I_JN\050224_shreya12#932225,SHA_QB0107_2024-05-03_H04.ab1,10.49785407725322,232,JN
451,451,O:\Quintara_data\2024-05-03_050224I_JN\050224_sonnenburg-lab#932119,HD_1_1492R_2024-05-03_E11.ab1,51.13313008130081,983,JN
452,452,O:\Quintara_data\2024-05-03_050224I_JN\050224_sonnenburg-lab#932119,HD_1_1492R_2024-05-03_F11.ab1,49.55668016194332,987,JN
453,453,O:\Quintara_data\2024-05-03_050224I_JN\050224_sonnenburg-lab#932119,HD_1_27F_2024-05-03_E07.ab1,48.68041237113402,969,JN
454,454,O:\Quintara_data\2024-05-03_050224I_JN\050224_sonnenburg-lab#932119,HD_1_27F_2024-05-03_F07.ab1,51.15742793791574,901,JN
455,455,O:\Quintara_data\2024-05-03_050224I_JN\050224_sonnenburg-lab#932119,HD_2_1492R_2024-05-03_G11.ab1,47.25873362445415,915,JN
456,456,O:\Quintara_data\2024-05-03_050224I_JN\050224_sonnenburg-lab#932119,HD_2_1492R_2024-05-03_H11.ab1,43.055128205128206,779,JN
457,457,O:\Quintara_data\2024-05-03_050224I_JN\050224_sonnenburg-lab#932119,HD_2_27F_2024-05-03_G07.ab1,48.24246771879484,696,JN
458,458,O:\Quintara_data\2024-05-03_050224I_JN\050224_sonnenburg-lab#932119,HD_2_27F_2024-05-03_H07.ab1,49.36987818383167,902,JN
459,459,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_A01.ab1,51.35339168490153,913,JN
460,460,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_A02.ab1,52.17002237136465,893,JN
461,461,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_A03.ab1,52.07742639040349,916,JN
462,462,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_A04.ab1,52.72090395480226,884,JN
463,463,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_B01.ab1,53.17910447761194,401,JN
464,464,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_B02.ab1,50.3441483198146,862,JN
465,465,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_B03.ab1,51.61581920903955,884,JN
466,466,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_B04.ab1,52.08971553610503,913,JN
467,467,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_C01.ab1,49.42563482466748,826,JN
468,468,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_C02.ab1,52.30567685589519,915,JN
469,469,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_C03.ab1,52.19193020719738,916,JN
470,470,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_C04.ab1,52.309255079006775,885,JN
471,471,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_D01.ab1,53.84375,767,JN
472,472,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_D02.ab1,51.11732456140351,911,JN
473,473,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_D03.ab1,51.57814207650273,914,JN
474,474,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_D04.ab1,52.488524590163934,914,JN
475,475,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_E01.ab1,47.45270988310308,940,JN
476,476,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_E02.ab1,51.17945823927765,885,JN
477,477,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_E03.ab1,51.17704918032787,914,JN
478,478,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_E04.ab1,51.699095022624434,883,JN
479,479,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_F01.ab1,49.34734513274336,903,JN
480,480,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_F02.ab1,51.56711409395973,893,JN
481,481,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_F03.ab1,51.02625820568928,913,JN
482,482,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_F04.ab1,52.76062639821029,893,JN
483,483,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_G01.ab1,46.691588785046726,855,JN
484,484,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_G02.ab1,12.45048309178744,855,JN
485,485,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_G03.ab1,52.04405286343612,907,JN
486,486,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_H01.ab1,48.31645569620253,473,JN
487,487,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_H02.ab1,52.22631578947368,189,JN
488,488,O:\Quintara_data\2024-05-03_050224I_JN\050224_xiang.zhao#932069,mCerulean3_ChromaTrace_SV40_R_2024-05-03_H03.ab1,49.3048433048433,701,JN
489,489,O:\Quintara_data\2024-05-03_050224I_JN\050224_zack.mullin-bernstein#932201,PRC1KI_0.3_0.6_LHA-F_2024-05-03_C12.ab1,51.33113311331133,908,JN
490,490,O:\Quintara_data\2024-05-03_050224I_JN\050224_zack.mullin-bernstein#932201,PRC1KI_0.3_0.6_UpstreamF_2024-05-03_G12.ab1,23.87567567567568,184,JN
491,491,O:\Quintara_data\2024-05-03_050224I_JN\050224_zack.mullin-bernstein#932201,PRC1KI_0.5_0.5_LHA-F_2024-05-03_B12.ab1,49.40840336134454,594,JN
492,492,O:\Quintara_data\2024-05-03_050224I_JN\050224_zack.mullin-bernstein#932201,PRC1KI_0.5_0.5_UpstreamF_2024-05-03_F12.ab1,13.374,93,JN
493,493,O:\Quintara_data\2024-05-03_050224I_JN\050224_zack.mullin-bernstein#932201,PRC1KI_0.6_0.3_LHA-F_2024-05-03_D12.ab1,48.125,551,JN
494,494,O:\Quintara_data\2024-05-03_050224I_JN\050224_zack.mullin-bernstein#932201,PRC1KI_0.6_0.3_UpstreamF_2024-05-03_H12.ab1,14.289046653144016,88,JN
495,495,O:\Quintara_data\2024-05-03_050224I_JN\050224_zack.mullin-bernstein#932201,PTK2_WT_gDNA_LHA-F_2024-05-03_A12.ab1,47.376089663760894,802,JN
496,496,O:\Quintara_data\2024-05-03_050224I_JN\050224_zack.mullin-bernstein#932201,PTK2_WT_gDNA_UpstreamF_2024-05-03_E12.ab1,18.89074074074074,539,JN
497,497,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,amacGFP_oVT1637_2024-05-03_A04.ab1,15.523584905660377,423,CH
498,498,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,avGFP_oVT1637_2024-05-03_A03.ab1,36.269503546099294,704,CH
499,499,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,backbone-control_oVT1637_2024-05-03_H11.ab1,16.1,129,CH
500,500,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,cgreGFP_oVT1637_2024-05-03_A05.ab1,35.83052749719416,890,CH
501,501,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_55_seqid62_blastfp64_GG_neg_control_oVT1637_2024-05-03_A08.ab1,52.23336745138178,976,CH
502,502,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_55_seqid62_blastfp64_oVT1637_2024-05-03_A07.ab1,51.4494382022472,978,CH
503,503,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_100_seqid55_blastfp62_oVT1637_2024-05-03_D12.ab1,51.90160642570281,995,CH
504,504,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_101_seqid56_blastfp57_oVT1637_2024-05-03_E01.ab1,49.69718309859155,993,CH
505,505,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_102_seqid56_blastfp57_oVT1637_2024-05-03_E02.ab1,51.780364372469634,987,CH
506,506,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_103_seqid57_blastfp58_oVT1637_2024-05-03_E03.ab1,50.27236180904523,994,CH
507,507,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_104_seqid57_blastfp59_oVT1637_2024-05-03_E04.ab1,51.40241448692153,993,CH
508,508,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_105_seqid57_blastfp59_oVT1637_2024-05-03_E05.ab1,41.80482897384306,993,CH
509,509,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_106_seqid57_blastfp61_oVT1637_2024-05-03_E06.ab1,49.953629032258064,991,CH
510,510,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_107_seqid57_blastfp62_oVT1637_2024-05-03_E07.ab1,45.235649546827794,992,CH
511,511,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_108_seqid58_blastfp59_oVT1637_2024-05-03_E08.ab1,38.9154616240267,898,CH
512,512,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_109_seqid58_blastfp60_oVT1637_2024-05-03_E09.ab1,51.1633064516129,991,CH
513,513,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_110_seqid58_blastfp59_oVT1637_2024-05-03_E10.ab1,46.9245283018868,847,CH
514,514,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_111_seqid58_blastfp60_oVT1637_2024-05-03_E11.ab1,51.113453815261046,995,CH
515,515,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_112_seqid58_blastfp60_oVT1637_2024-05-03_E12.ab1,43.1683569979716,985,CH
516,516,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_113_seqid58_blastfp60_oVT1637_2024-05-03_F01.ab1,47.12686567164179,937,CH
517,517,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_114_seqid58_blastfp60_oVT1637_2024-05-03_F02.ab1,50.32225579053374,992,CH
518,518,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_115_seqid58_blastfp64_oVT1637_2024-05-03_F03.ab1,49.10909090909091,989,CH
519,519,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_116_seqid59_blastfp62_oVT1637_2024-05-03_F04.ab1,50.37248995983936,995,CH
520,520,O:\Quintara_data\2024-05-03_050224VT2_CH\050224_vincet#932058,CoT_sconf_zimmer_refine_117_seqid59_blastfp62_oVT1637_2024-05-03_F05.ab1,51.312056737588655,986,CH
